Title,DocumentURL
Sustainable waste utilization for the petrochemical industry in thailand under circular economy principle: A case study,https://api.elsevier.com/content/abstract/scopus_id/85086016803
"Efficacy of topical bevacizumab 0.05% eye drops in dry eye disease: A double-masked, randomized trial",https://api.elsevier.com/content/abstract/scopus_id/85086008016
Enhanced production of bryonolic acid in Trichosanthes cucumerina L. (thai cultivar) cell cultures by elicitors and their biological activities,https://api.elsevier.com/content/abstract/scopus_id/85085997943
Trends of tweets on the coronavirus disease-2019 (COVID-19) pandemic,https://api.elsevier.com/content/abstract/scopus_id/85085939784
Performance of geosynthetic cementitious composite mat and vetiver on soil erosion control,https://api.elsevier.com/content/abstract/scopus_id/85085925312
Delivery of alpha-mangostin using cyclodextrins through a biological membrane: Molecular dynamics simulation,https://api.elsevier.com/content/abstract/scopus_id/85085909424
"Spatiotemporal analyses of foot and mouth disease outbreaks in cattle farms in Chiang Mai and Lamphun, Thailand",https://api.elsevier.com/content/abstract/scopus_id/85085909187
Sensing the classical swine fever virus with molecularly imprinted polymer on quartz crystal microbalance,https://api.elsevier.com/content/abstract/scopus_id/85085871570
Human Caesarean scar-derived feeder cells: A novel feeder cell type for culturing human pluripotent stem cells without exogenous basic fibroblast growth factor supplementation,https://api.elsevier.com/content/abstract/scopus_id/85085759402
Organization Capital and Expected Returns in Service and Non-Service Firms: Evidence from Thailand,https://api.elsevier.com/content/abstract/scopus_id/85085707047
Antimicrobial prescription patterns in a tertiary-care pediatric unit in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85085692065
Cytokines and chemokines in chikungunya virus infection: Protection or induction of pathology,https://api.elsevier.com/content/abstract/scopus_id/85085643267
Zoonotic vectorborne pathogens and ectoparasites of dogs and cats in eastern and Southeast Asia,https://api.elsevier.com/content/abstract/scopus_id/85085537726
"Decreased Serum Adiponectin Reflects Low Vitamin D, High Interleukin 6, and Poor Physical Performance in Knee Osteoarthritis",https://api.elsevier.com/content/abstract/scopus_id/85085342709
Diesel-Contaminated Soil Washing by Mixed Nonionic Surfactant Emulsion and Seed Germination Test,https://api.elsevier.com/content/abstract/scopus_id/85085292251
Generalized quotient topologies and hereditary classes,https://api.elsevier.com/content/abstract/scopus_id/85085288667
Evaluating distillers grains as bio-fillers for high-density polyethylene,https://api.elsevier.com/content/abstract/scopus_id/85085270540
Oral and Inhaled Ribavirin Treatment for Respiratory Syncytial Virus Infection in Lung Transplant Recipients,https://api.elsevier.com/content/abstract/scopus_id/85085215095
Sepsis-Associated Acute Kidney Disease,https://api.elsevier.com/content/abstract/scopus_id/85085135331
Perceived treatment need in patients with different facial profiles,https://api.elsevier.com/content/abstract/scopus_id/85085133058
A randomized control trial of oral sucrose solution for prevention of hypoglycemia in high risk infants,https://api.elsevier.com/content/abstract/scopus_id/85084894884
Drinking green tea alleviates alveolar bone resorption in ligature-induced periodontitis in mice,https://api.elsevier.com/content/abstract/scopus_id/85084830730
Free vibration of stiffened functionally graded circular cylindrical shell resting on Winkler–Pasternak foundation with different boundary conditions under thermal environment,https://api.elsevier.com/content/abstract/scopus_id/85084680528
Analysis of the Imbert downdraft gasifier using a species-transport CFD model including tar-cracking reactions,https://api.elsevier.com/content/abstract/scopus_id/85084590703
Effective elongation properties of cellulose–natural rubber composite hydrogels having interconnected domain,https://api.elsevier.com/content/abstract/scopus_id/85084563306
Elastography of pancreatic ductal adenocarcinoma following EUS-guided radiofrequency ablation (with video),https://api.elsevier.com/content/abstract/scopus_id/85084530038
A framework for designing cognitive coaching personal learning network (Ccpln),https://api.elsevier.com/content/abstract/scopus_id/85084422497
A new species of coral-feeding nudibranch (Mollusca: Gastropoda) from the Gulf of Thailand,https://api.elsevier.com/content/abstract/scopus_id/85084362531
Alkaloids with anti-human carbonic anhydrase isozyme II activity from the bulbs of Crinum asiaticum L. var. asiaticum,https://api.elsevier.com/content/abstract/scopus_id/85084348441
"Effects of dietary cation and anion difference on eating, ruminal function and plasma leptin in goats under tropical condition",https://api.elsevier.com/content/abstract/scopus_id/85084142278
"Effects of replacement of para-grass with oil palm compounds on body weight, food intake, nutrient digestibility, rumen functions and blood parameters in goats",https://api.elsevier.com/content/abstract/scopus_id/85084124815
Notch signaling increases PPARγ protein stability and enhances lipid uptake through AKT in IL-4-stimulated THP-1 and primary human macrophages,https://api.elsevier.com/content/abstract/scopus_id/85084090176
Current Mental Health Issues in the Era of Covid-19,https://api.elsevier.com/content/abstract/scopus_id/85083902880
Probabilistic Seismic Hazard Assessment of North-Eastern Thailand,https://api.elsevier.com/content/abstract/scopus_id/85083657674
Greater optimisation of pharmacokinetic/pharmacodynamic parameters through a loading dose of intravenous colistin in paediatric patients,https://api.elsevier.com/content/abstract/scopus_id/85083575612
Neuro-fuzzy estimation of reference crop evapotranspiration by neuro fuzzy logic based on weather conditions,https://api.elsevier.com/content/abstract/scopus_id/85083201464
Practice of endoscopy during COVID-19 pandemic: Position statements of the Asian Pacific Society for Digestive Endoscopy (APSDE-COVID statements),https://api.elsevier.com/content/abstract/scopus_id/85083173443
Development of three-phase unbalanced power flow using local control of connected photovoltaic systems,https://api.elsevier.com/content/abstract/scopus_id/85083106466
Robust optimization strategy for intelligent parking lot of electric vehicles,https://api.elsevier.com/content/abstract/scopus_id/85083057481
Kenaf cellulose-based 3D printed device: a novel colorimetric sensor for Ni(II),https://api.elsevier.com/content/abstract/scopus_id/85083057441
Experimental data on mechanical behavior and numerical data on tensile stress distribution of a hyperelastic Polydimethysiloxane (PDMS) based membrane for cell culture,https://api.elsevier.com/content/abstract/scopus_id/85083018342
Severe craniofrontonasal syndrome in a male patient mosaic for a novel nonsense mutation in EFNB1,https://api.elsevier.com/content/abstract/scopus_id/85083016362
"Flexible diaminodihydrotriazine inhibitors of Plasmodium falciparum dihydrofolate reductase: Binding strengths, modes of binding and their antimalarial activities",https://api.elsevier.com/content/abstract/scopus_id/85083006802
Probabilistic scheduling of power-to-gas storage system in renewable energy hub integrated with demand response program,https://api.elsevier.com/content/abstract/scopus_id/85082961973
Vacuum ultraviolet irradiation for mitigating dissolved organic nitrogen and formation of haloacetonitriles,https://api.elsevier.com/content/abstract/scopus_id/85082753428
"Expression, function, and glycosylation of anti-colorectal cancer large single-chain antibody (LSC) in plant",https://api.elsevier.com/content/abstract/scopus_id/85082501036
A comprehensive investigation on the components in ionic liquid-based polymer inclusion membrane for Cr(VI) transport during electrodialysis,https://api.elsevier.com/content/abstract/scopus_id/85082415211
Dataset of blood cockle (Anadara granosa) microbiota from coastal areas and earthen-pond farms around the upper Gulf of Thailand,https://api.elsevier.com/content/abstract/scopus_id/85082126650
"Effect of electrical discharge plasma on cytotoxicity against cancer cells of N,O-carboxymethyl chitosan-stabilized gold nanoparticles",https://api.elsevier.com/content/abstract/scopus_id/85082114045
Early Production of High Strength and Improved Water Resistance Gypsum Mortars from Used Plaster Mould and Cullet Waste,https://api.elsevier.com/content/abstract/scopus_id/85082109212
Production of algal biomass for its biochemical profile using slaughterhouse wastewater for treatment under axenic conditions,https://api.elsevier.com/content/abstract/scopus_id/85082010959
Vertical vibration of a circular foundation in a transversely isotropic poroelastic soil,https://api.elsevier.com/content/abstract/scopus_id/85081972169
Verification of attenuation models based on strong ground motion data in Northern Thailand,https://api.elsevier.com/content/abstract/scopus_id/85081738635
Yeast extract elicited isoflavonoid accumulation and biosynthetic gene expression in Pueraria candollei var. mirifica cell cultures,https://api.elsevier.com/content/abstract/scopus_id/85081736212
Intraocular pressure elevation associated with blood in Schlemm's canal after strabismus surgery,https://api.elsevier.com/content/abstract/scopus_id/85081680001
Bacterial and viral vectors as vaccine delivery vehicles for breast cancer therapy,https://api.elsevier.com/content/abstract/scopus_id/85081674187
Modeling and Control of Multiphase Interleaved Fuel-Cell Boost Converter Based on Hamiltonian Control Theory for Transportation Applications,https://api.elsevier.com/content/abstract/scopus_id/85081573227
Digital media’s discursive strategies against anabolic-androgenic steroids: A corpus-assisted discourse analysis,https://api.elsevier.com/content/abstract/scopus_id/85081565104
"Food waste in Bangkok: Current situation, trends and key challenges",https://api.elsevier.com/content/abstract/scopus_id/85080993398
Genetic and functional studies of the LMF1 gene in Thai patients with severe hypertriglyceridemia,https://api.elsevier.com/content/abstract/scopus_id/85080981131
